08-12-2012	12745.1	11890.1	11514.9	11394.8	11801.1	13678.7	18636.3	27804.1	33657.8	33494.9	31026.7	29744.4	29848.6	28048.8	25003.7	23253.1	22946.1	23919.5	25702.9	25701.3	22207.4	19927.7	18479.9	16042.4	2
09-12-2012	13048.8	11984.2	11555.2	11408.2	11675.7	13232.4	17340.4	26114.2	32914.2	34148.1	32394.1	30605.6	30465.4	29076.3	25278.7	23635.4	24775.1	26018.2	28136.8	28439.0	24991.8	21568.3	19418.3	15013.0	2
10-12-2012	12150.4	11290.1	11008.0	10995.3	12902.5	19846.7	32982.4	35613.5	33975.7	32347.9	30760.7	30770.2	31581.8	30243.8	27043.8	25517.9	25430.6	27053.1	29742.4	30824.4	27119.7	22663.5	19656.0	15148.3	1
11-12-2012	12365.0	11695.0	11511.6	11518.6	12441.1	20074.6	33734.0	36712.3	33789.0	31579.3	29816.5	29969.5	31125.5	30419.8	27379.6	25611.7	25019.8	27063.2	30182.8	30934.3	27549.6	22874.5	19814.8	15167.4	1
12-12-2012	12234.2	11499.5	10905.1	10813.1	13035.7	20403.7	34167.6	36805.1	33627.1	31576.5	30058.1	30339.1	30840.4	29745.1	26859.8	25193.2	25195.2	27425.8	30041.2	30589.1	27255.9	22793.9	19879.9	15250.9	1
13-12-2012	12473.3	11719.4	11577.9	11560.8	13336.9	20289.8	33837.0	36396.7	33420.6	31184.9	29862.7	29931.2	30414.0	29662.2	26523.5	25064.2	25005.3	26003.0	28758.5	29374.3	27081.7	22865.2	19754.9	15999.9	1
14-12-2012	13064.1	12181.9	11849.9	12157.3	13620.7	20111.9	31573.7	33260.9	32798.7	32036.1	30717.6	30555.9	30842.3	29691.9	26954.2	25580.1	25840.6	27725.5	29757.7	29695.2	25436.1	22070.2	19441.0	16085.8	1
15-12-2012	13108.8	11837.8	11444.4	11363.1	12161.6	15414.6	22030.8	30648.0	35813.8	35777.0	33017.0	31740.8	31970.8	30481.5	27362.8	25610.2	25507.9	26818.5	28490.0	28159.6	24168.3	21351.4	19979.6	16598.0	2
16-12-2012	14002.9	12776.2	12322.4	12034.3	12265.1	14050.0	18144.2	27524.5	35948.6	36694.1	34388.6	32677.0	31855.4	30142.1	26410.0	24084.0	24965.7	26364.2	28212.3	28871.4	25038.3	22133.0	20083.7	15769.8	2
17-12-2012	12728.3	11610.0	11282.7	11326.0	13067.9	20086.1	33078.1	35750.1	34207.1	32739.9	31213.2	31062.3	31441.4	30538.1	27471.3	25551.6	25233.6	27261.9	29868.3	30806.5	27148.2	23373.8	20448.2	16421.2	1
18-12-2012	13345.1	12618.2	12002.5	12033.8	13205.4	20026.4	33284.0	36469.4	33998.4	31890.1	30524.3	30500.2	31232.1	30433.0	27285.5	25394.0	25498.3	27534.1	30344.5	31049.4	27070.8	23529.7	20991.9	16472.2	1
19-12-2012	13336.6	12384.5	12014.9	12033.2	13114.8	20384.6	33968.3	36905.9	34216.4	32072.6	30592.1	30701.4	31292.5	30362.9	27373.3	25101.2	15760.2	25279.5	29205.3	30312.2	27100.0	23340.8	20745.0	16250.8	1
20-12-2012	13392.7	12208.4	11946.8	11899.2	13422.8	20238.8	34016.8	37249.2	34364.4	31844.8	29829.9	30317.0	30714.7	29775.2	26989.4	24982.0	25217.0	27069.6	29631.6	29956.8	26632.6	23094.8	20176.1	16579.3	1
21-12-2012	13285.4	12227.6	11910.4	12095.5	13604.8	20089.7	33014.4	35962.6	33874.0	31553.1	30230.8	30080.1	30205.6	29619.6	27187.0	25312.7	25381.1	26924.8	29033.1	28977.3	25380.7	22442.2	19937.3	16501.7	1
22-12-2012	13566.7	12312.8	11893.4	11948.1	12631.3	15801.6	22606.2	31337.2	35534.3	34426.3	31551.2	30602.5	30592.4	29176.7	26215.9	24405.7	24210.4	25431.7	26956.2	26664.7	23428.2	20688.5	18453.4	10887.0	2
23-12-2012	13274.0	12357.1	11832.9	11719.3	12363.6	14277.2	18694.8	27408.7	34527.1	34378.9	31560.8	29956.6	29532.3	28180.1	24776.7	23199.5	22966.8	24323.9	25952.3	26207.8	23099.7	20837.6	18687.0	15168.2	2
24-12-2012	12943.0	11942.7	11499.8	11431.1	12485.2	15869.0	22711.1	30810.7	34363.2	33104.6	30417.8	29440.5	29843.9	28940.7	26733.0	25671.8	25632.7	25830.5	25730.0	23658.2	21852.9	20433.3	18824.2	16132.9	2
